timestep,ep_reward,ep_len,laps,success,crashed,mean_speed,overheat_frac,progress_m
2999,-97.52,34,0,0,1,7.708,0.0,67.1
3067,-98.35,68,0,0,1,4.271,0.0,70.5
3099,-99.69,32,0,0,1,4.711,0.0,23.8
3151,-99.89,52,0,0,1,2.953,0.0,31.7
3197,-98.99,46,0,0,1,4.263,0.0,45.6
3247,-99.88,50,0,0,1,3.089,0.0,30.7
3336,-96.71,89,0,0,1,5.686,0.0,113.6
3371,-98.58,35,0,0,1,5.745,0.0,47.2
3383,-98.18,12,0,0,1,15.215,0.0,41.5
3467,-98.99,84,0,0,1,3.339,0.0,67.5
3518,-99.36,51,0,0,1,3.517,0.0,41.5
3605,-99.79,87,0,0,1,2.565,0.0,53.9
3628,-97.67,23,0,0,1,10.424,0.0,57.8
3669,-99.61,41,0,0,1,3.655,0.0,30.6
3808,-97.51,139,0,0,1,3.891,0.0,127.2
3845,-97.59,37,0,0,1,7.514,0.0,67.4
3910,-99.05,65,0,0,1,3.555,0.0,55.4
3930,-98.79,20,0,0,1,8.202,0.0,34.3
4056,-93.31,126,0,0,1,6.455,0.0,200.3
4074,-99.58,18,0,0,1,8.382,0.0,17.5
4164,-94.06,90,0,0,1,7.726,0.0,165.0
4191,-98.63,27,0,0,1,6.767,0.0,41.5
4211,-97.79,20,0,0,1,10.173,0.0,53.9
4235,-98.92,24,0,0,1,6.85,0.0,34.2
4277,-99.64,42,0,0,1,3.7,0.0,30.6
4305,-98.03,28,0,0,1,7.337,0.0,53.9
4341,-99.26,36,0,0,1,4.525,0.0,34.6
4368,-97.31,27,0,0,1,9.362,0.0,67.1
4417,-96.51,49,0,0,1,8.785,0.0,94.4
4430,-99.04,13,0,0,1,12.809,0.0,25.2
4552,-94.08,122,0,0,1,6.463,0.0082,192.9
4579,-98.14,27,0,0,1,19.709,0.2963,127.5
4629,-98.69,50,0,0,1,4.192,0.0,53.9
4661,-98.52,32,0,0,1,6.281,0.0,46.5
4721,-98.58,60,0,0,1,5.428,0.0333,80.7
4765,-98.51,44,0,0,1,4.723,0.0,53.9
4784,-98.95,19,0,0,1,8.033,0.0,30.6
4848,-97.69,64,0,0,1,5.449,0.0,80.7
4894,-100.13,46,0,0,1,3.132,0.0,23.3
4971,-95.04,77,0,0,1,7.377,0.0,139.0
5014,-99.93,43,0,0,1,3.51,0.0,25.6
5053,-98.83,39,0,0,1,6.633,0.0256,53.9
5097,-98.51,44,0,0,1,4.658,0.0,53.9
5148,-98.43,51,0,0,1,4.893,0.0,59.3
5201,-98.23,53,0,0,1,6.509,0.0189,73.4
5221,-96.74,20,0,0,1,16.308,0.0,73.6
5249,-98.48,28,0,0,1,7.083,0.0,45.0
5281,-98.79,32,0,0,1,5.451,0.0,41.5
5351,-97.99,70,0,0,1,8.179,0.0857,135.8
5375,-96.86,24,0,0,1,12.952,0.0,73.8
5397,-98.9,22,0,0,1,7.551,0.0,33.3
5423,-98.97,26,0,0,1,6.281,0.0,34.4
5497,-98.64,74,0,0,1,3.804,0.0,68.5
5531,-98.85,34,0,0,1,5.233,0.0,41.5
5593,-98.36,62,0,0,1,4.289,0.0,67.1
5635,-98.45,42,0,0,1,5.077,0.0,53.9
5667,-96.26,32,0,0,1,16.725,0.125,128.1
5732,-99.14,65,0,0,1,3.151,0.0,53.9
5762,-98.73,30,0,0,1,5.928,0.0,41.5
5803,-99.06,41,0,0,1,4.27,0.0,41.5
5904,-95.18,101,0,0,1,6.572,0.0,149.7
5940,-94.64,36,0,0,1,14.299,0.0,123.1
5973,-99.37,33,0,0,1,4.586,0.0,30.6
5991,-98.92,18,0,0,1,8.82,0.0,30.6
6127,-95.32,136,0,0,1,5.225,0.0,167.2
6164,-99.8,37,0,0,1,3.963,0.0,24.5
6182,-98.37,18,0,0,1,9.69,0.0,41.5
6215,-99.37,33,0,0,1,4.628,0.0,30.6
6239,-99.02,24,0,0,1,6.556,0.0,32.3
6253,-98.25,14,0,0,1,12.666,0.0,41.5
6316,-99.54,63,0,0,1,3.092,0.0,44.9
6360,-99.7,44,0,0,1,3.405,0.0,30.6
6382,-99.01,22,0,0,1,7.149,0.0,31.3
6459,-93.73,77,0,0,1,9.216,0.0,163.8
6516,-99.54,57,0,0,1,2.992,0.0,41.5
6532,-98.86,16,0,0,1,9.501,0.0,30.6
6585,-96.47,53,0,0,1,7.692,0.0,98.0
6634,-99.68,49,0,0,1,3.321,0.0,34.0
6654,-97.1,20,0,0,1,13.201,0.0,67.1
6697,-99.05,43,0,0,1,4.29,0.0,42.8
6875,-92.97,178,0,0,1,5.399,0.0,236.7
6949,-97.3,74,0,0,1,4.986,0.0,94.4
6968,-98.88,19,0,0,1,8.202,0.0,32.1
7028,-96.15,60,0,0,1,7.184,0.0,108.1
7081,-100.26,53,0,0,1,2.796,0.0,25.0
7116,-98.75,35,0,0,1,5.426,0.0,43.9
7154,-98.97,38,0,0,1,4.615,0.0,41.5
7181,-97.55,27,0,0,1,11.663,0.037,71.7
7333,-93.35,152,0,0,1,6.111,0.0066,223.8
7499,-91.06,166,0,0,1,6.937,0.0,265.6
7522,-98.52,23,0,0,1,7.59,0.0,41.5
7553,-98.76,31,0,0,1,5.444,0.0,41.5
7597,-98.97,44,0,0,1,10.555,0.1591,111.8
7622,-97.94,25,0,0,1,8.193,0.0,53.9
7645,-94.89,23,0,0,1,20.0,0.0,110.8
7765,-95.49,120,0,0,1,5.376,0.0,155.0
7827,-96.96,62,0,0,1,7.66,0.0323,112.7
7934,-94.65,107,0,0,1,6.302,0.0,163.8
7951,-98.33,17,0,0,1,10.81,0.0,41.5
7993,-99.09,42,0,0,1,4.075,0.0,41.5
8035,-94.9,42,0,0,1,11.4,0.0,121.9
8158,-91.32,123,0,0,1,7.798,0.0,236.7
8177,-98.4,19,0,0,1,9.486,0.0,41.5
8399,-93.3,222,0,0,1,4.839,0.0,255.2
8431,-99.09,32,0,0,1,5.328,0.0,35.5
8459,-98.38,28,0,0,1,7.171,0.0,47.0
8481,-99.04,22,0,0,1,7.165,0.0,30.6
8497,-98.77,16,0,0,1,10.255,0.0,32.4
8563,-99.17,66,0,0,1,3.159,0.0,53.9
8592,-95.95,29,0,0,1,12.649,0.0,94.4
8618,-97.97,26,0,0,1,7.832,0.0,53.9
8658,-95.21,40,0,0,1,11.883,0.0,114.6
8705,-96.47,47,0,0,1,8.349,0.0,94.4
8720,-99.29,15,0,0,1,9.911,0.0,21.5
8759,-95.33,39,0,0,1,11.945,0.0,111.6
8779,-98.98,20,0,0,1,8.118,0.0,30.6
8819,-93.37,40,0,0,1,15.549,0.0,149.7
8865,-99.76,46,0,0,1,3.348,0.0,30.6
8890,-98.56,25,0,0,1,7.461,0.0,41.7
8917,-99.65,27,0,0,1,5.929,0.0,21.5
8970,-97.3,53,0,0,1,6.421,0.0,82.0
9004,-98.06,34,0,0,1,6.949,0.0,56.6
9118,-91.79,114,0,0,1,8.145,0.0,222.3
9143,-97.76,25,0,0,1,9.671,0.0,57.1
9190,-96.48,47,0,0,1,8.144,0.0,94.4
9252,-95.14,62,0,0,1,8.592,0.0,128.5
9321,-91.2,69,0,0,1,12.747,0.0,207.7
9351,-99.13,30,0,0,1,5.404,0.0,33.5
9426,-96.59,75,0,0,1,5.995,0.0,108.1
9480,-100.0,54,0,0,1,2.836,0.0,30.6
9525,-98.89,45,0,0,1,4.47,0.0,47.0
9579,-99.45,54,0,0,1,3.345,0.0,41.5
9623,-99.15,44,0,0,1,3.933,0.0,41.5
9673,-99.28,50,0,0,1,3.656,0.0,42.4
9732,-98.27,59,0,0,1,4.298,0.0,67.1
9764,-98.69,32,0,0,1,5.947,0.0,43.2
9850,-96.93,86,0,0,1,5.042,0.0,108.1
9895,-98.54,45,0,0,1,4.588,0.0,53.9
9924,-98.05,29,0,0,1,7.573,0.0,53.9
9938,-98.79,14,0,0,1,11.149,0.0,30.9
10015,-93.69,77,0,0,1,8.601,0.0,165.0
11515,-109.3,1500,0,0,0,0.03,0.0867,13.5
13015,-214.0,1500,0,0,0,0.0,0.2253,0.0
14515,-788.5,1500,0,0,0,0.0,0.9913,0.0
16015,-207.5,1500,0,0,0,0.0,0.2167,0.0
17515,-675.5,1500,0,0,0,0.0,0.8407,0.0
19015,-789.0,1500,0,0,0,0.0,0.992,0.0
20515,-788.5,1500,0,0,0,0.0,0.9913,0.0
22015,-788.5,1500,0,0,0,0.0,0.9913,0.0
23515,-789.0,1500,0,0,0,0.0,0.992,0.0
24762,-745.89,1247,0,0,1,0.109,0.9767,8.7
26262,-310.74,1500,0,0,0,0.085,0.3553,13.5
27762,-504.13,1500,0,0,0,0.059,0.6127,6.5
