timestep,ep_reward,ep_len,laps,success,crashed,mean_speed,overheat_frac,progress_m
91971,-98.44,1500,0,0,0,0.073,0.012,8.8
93471,-144.39,1500,0,0,0,1.382,0.1093,506.2
94971,-42.43,1500,0,0,0,3.162,0.0213,1166.1
96471,-216.5,1500,0,0,0,3.038,0.2513,1138.7
97971,-34.12,1500,0,0,0,3.082,0.0093,1154.9
99471,-262.94,1500,0,0,0,3.156,0.3153,1166.1
100971,-314.62,1500,0,0,0,3.261,0.3887,1228.8
102471,111.32,1500,1,0,0,16.885,0.1427,6202.8
103971,-43.67,1500,0,0,0,3.233,0.0273,1228.8
105471,-59.45,1500,0,0,0,3.218,0.0473,1213.8
106971,-348.87,1500,0,0,0,3.221,0.4327,1205.2
108471,-335.36,1500,0,0,0,3.201,0.412,1166.1
109971,-20.62,1500,1,0,0,16.542,0.0173,6166.1
111471,127.78,1500,1,0,0,16.626,0.1213,6213.7
112971,-33.34,1500,0,0,0,3.216,0.012,1205.3
114471,-26.44,1500,0,0,0,3.155,0.0,1166.1
115971,209.64,1500,1,0,0,16.701,0.0087,6166.1
117471,-26.05,1500,0,0,0,3.161,0.0027,1213.7
118971,413.66,1500,1,0,0,26.576,0.0027,9827.4
120471,-2.29,1500,0,0,0,4.299,0.0,1610.9
121971,-3.32,1500,0,0,0,4.288,0.0013,1610.7
123471,290.14,1500,1,0,0,20.706,0.016,7752.6
124971,333.18,1500,1,0,0,23.07,0.0213,8614.6
126471,158.69,1500,1,0,0,16.434,0.076,6166.1
127971,-90.74,1500,1,0,0,16.728,0.0547,6259.6
129471,471.7,1500,2,0,0,30.901,0.0053,11483.9
130971,398.07,1500,2,0,0,27.396,0.004,10108.1
132471,98.59,1500,0,0,0,9.418,0.0013,3477.8
133971,-25.96,1500,0,0,0,3.206,0.0027,1213.7
135471,-32.08,1500,0,0,0,3.175,0.01,1201.2
136971,-83.35,1500,0,0,0,0.334,0.0,121.9
138471,-78.69,1500,0,0,0,0.557,0.0,207.7
139971,-76.32,1500,0,0,0,0.68,0.0,251.0
141471,-87.4,1500,0,0,0,0.134,0.0,47.6
142971,-813.93,1500,0,0,0,0.155,0.9693,56.2
144471,-383.46,1500,0,0,0,3.216,0.4793,1213.7
145971,385.01,1500,1,0,0,26.601,0.0413,9833.5
146925,-426.47,954,0,0,1,4.985,0.7044,1229.6
148425,-26.43,1500,0,0,0,3.158,0.0,1166.1
149925,-27.83,1500,0,0,0,3.093,0.0,1140.2
151425,-89.43,1500,0,0,0,0.075,0.0,8.8
152925,-89.07,1500,0,0,0,0.087,0.0,15.6
154425,-29.07,1500,0,0,0,3.111,0.0027,1154.9
155925,-26.43,1500,0,0,0,3.158,0.0,1166.1
157425,-27.08,1500,0,0,0,3.108,0.0,1154.9
158925,-88.78,1500,0,0,0,0.089,0.0,21.5
160425,-89.19,1500,0,0,0,0.078,0.0,13.5
161925,-100.57,1500,0,0,0,0.14,0.018,53.9
162148,-46.69,223,0,0,1,21.195,0.0,1228.8
163648,-4.68,1500,0,0,0,4.176,0.0,1567.2
165148,221.91,1500,1,0,0,17.562,0.0213,6572.8
166648,97.36,1500,0,0,0,9.492,0.0073,3540.7
168148,-26.44,1500,0,0,0,3.155,0.0,1166.1
