timestep,ep_reward,ep_len,laps,success,crashed,mean_speed,overheat_frac,progress_m
19433,-26.5,1500,0,0,0,0.978,0.0,353.8
20933,-355.76,1500,0,0,0,0.078,0.4153,13.5
22433,-247.96,1500,0,0,0,0.063,0.2713,9.6
23933,-43.76,1500,0,0,0,0.09,0.0,23.3
24566,-96.46,633,0,0,1,2.788,0.0,431.0
26066,-24.79,1500,0,0,0,1.117,0.0013,405.6
27566,-56.31,1500,0,0,0,1.069,0.042,386.0
29066,-24.76,1500,0,0,0,1.123,0.0013,406.0
30566,-176.7,1500,0,0,0,0.081,0.1773,24.6
32066,-43.38,1500,0,0,0,0.103,0.0,30.6
33566,-42.51,1500,0,0,0,0.146,0.0,47.3
35066,-56.98,1500,0,0,0,3.188,0.1007,1217.1
36566,-73.91,1500,0,0,0,0.356,0.048,135.8
38066,-72.99,1500,0,0,0,0.237,0.0433,86.3
39566,-40.69,1500,0,0,0,0.229,0.0,82.4
41066,-38.43,1500,0,0,0,0.335,0.0,125.8
42566,-41.5,1500,0,0,0,0.177,0.0,67.1
44066,-40.85,1500,0,0,0,0.287,0.002,108.1
44134,-84.7,68,0,0,1,32.538,0.3382,552.2
45634,-136.05,1500,0,0,0,3.168,0.2027,1166.1
47134,-44.06,1500,0,0,0,0.084,0.0,17.4
48634,-44.26,1500,0,0,0,0.081,0.0,13.5
50134,-233.8,1500,0,0,0,1.454,0.288,519.8
51634,-48.35,1500,0,0,0,0.291,0.012,108.1
53134,-46.23,1500,0,0,0,0.129,0.0047,43.3
54634,-65.76,1500,0,0,0,1.938,0.0773,712.4
56134,-12.66,1500,0,0,0,3.085,0.0353,1125.5
57634,-432.03,1500,0,0,0,3.2,0.5973,1166.1
59134,-596.02,1500,0,0,0,3.207,0.816,1166.1
60634,-11.67,1500,0,0,0,3.314,0.0387,1186.6
62134,-209.12,1500,0,0,0,3.161,0.2993,1154.9
63634,-17.57,1500,0,0,0,3.32,0.0473,1201.4
65134,15.97,1500,0,0,0,3.2,0.0,1166.1
66634,13.87,1500,0,0,0,3.041,0.0,1126.7
68134,1.38,1500,0,0,0,2.375,0.0,888.1
69634,-42.19,1500,0,0,0,0.134,0.0,53.9
71134,-23.54,1500,0,0,0,3.32,0.0553,1203.8
72634,-43.7,1500,0,0,0,3.193,0.082,1202.8
74134,3.93,1500,0,0,0,3.205,0.0187,1203.8
75634,10.83,1500,0,0,0,3.219,0.0093,1199.9
77134,12.29,1500,0,0,0,3.19,0.0053,1172.5
78634,1.47,1500,0,0,0,3.198,0.0193,1166.1
80134,5.44,1500,0,0,0,3.159,0.014,1166.1
81634,-1.55,1500,0,0,0,3.17,0.0233,1166.1
83134,-2.02,1500,0,0,0,3.213,0.024,1166.1
84634,-423.82,1500,0,0,0,1.49,0.5427,538.8
86134,-71.0,1500,0,0,0,3.228,0.116,1166.1
87634,-8.5,1500,0,0,0,2.08,0.0053,775.3
89134,-19.19,1500,0,0,0,1.467,0.0027,531.7
90634,-25.32,1500,0,0,0,1.47,0.0113,539.1
92134,-11.34,1500,0,0,0,2.243,0.0113,805.8
93634,-86.0,1500,0,0,0,3.081,0.134,1138.7
95134,-49.47,1500,0,0,0,0.349,0.014,114.7
96634,-342.35,1500,0,0,0,0.656,0.4133,242.1
98134,-44.11,1500,0,0,0,0.086,0.0,16.5
