timestep,ep_reward,ep_len,laps,success,crashed,mean_speed,overheat_frac,progress_m
17719,-46.72,1500,0,0,0,0.08,0.0033,14.2
18383,-109.26,664,0,0,1,2.365,0.0271,375.8
19883,-35.35,1500,0,0,0,0.52,0.0,184.4
21329,-121.36,1446,0,0,1,1.214,0.0,421.0
22501,-107.59,1172,0,0,1,1.85,0.0,527.3
23686,-108.45,1185,0,0,1,1.839,0.0008,527.7
25186,-382.59,1500,0,0,0,0.479,0.462,170.2
26686,-74.06,1500,0,0,0,2.068,0.092,764.4
28186,-589.09,1500,0,0,0,1.394,0.76,495.0
29686,-92.13,1500,0,0,0,0.321,0.0713,121.9
30829,-137.24,1143,0,0,1,0.562,0.0201,163.8
32329,-258.93,1500,0,0,0,0.931,0.31,355.9
33829,-113.83,1500,0,0,0,3.206,0.1753,1199.9
35329,-584.16,1500,0,0,0,3.217,0.8027,1200.0
36829,14.56,1500,0,0,0,3.105,0.0,1139.5
